date,region,daily_ed_visits,departments_reporting
09-05-2018,Auvergne et Rhône-Alpes,8220,12
10-05-2018,Auvergne et Rhône-Alpes,6835,12
11-05-2018,Auvergne et Rhône-Alpes,7911,12
12-05-2018,Auvergne et Rhône-Alpes,7468,12
13-05-2018,Auvergne et Rhône-Alpes,6655,12
14-05-2018,Auvergne et Rhône-Alpes,7695,12
15-05-2018,Auvergne et Rhône-Alpes,7073,12
16-05-2018,Auvergne et Rhône-Alpes,6879,12
17-05-2018,Auvergne et Rhône-Alpes,7266,12
18-05-2018,Auvergne et Rhône-Alpes,7265,12
19-05-2018,Auvergne et Rhône-Alpes,7545,12
20-05-2018,Auvergne et Rhône-Alpes,7338,12
21-05-2018,Auvergne et Rhône-Alpes,7864,12
22-05-2018,Auvergne et Rhône-Alpes,7912,12
23-05-2018,Auvergne et Rhône-Alpes,7094,12
24-05-2018,Auvergne et Rhône-Alpes,7354,12
25-05-2018,Auvergne et Rhône-Alpes,7238,12
26-05-2018,Auvergne et Rhône-Alpes,7573,12
27-05-2018,Auvergne et Rhône-Alpes,7309,12
28-05-2018,Auvergne et Rhône-Alpes,8468,12
29-05-2018,Auvergne et Rhône-Alpes,7566,12
30-05-2018,Auvergne et Rhône-Alpes,7085,12
31-05-2018,Auvergne et Rhône-Alpes,7424,12
01-06-2018,Auvergne et Rhône-Alpes,7414,12
02-06-2018,Auvergne et Rhône-Alpes,7489,12
03-06-2018,Auvergne et Rhône-Alpes,7502,12
04-06-2018,Auvergne et Rhône-Alpes,8228,12
05-06-2018,Auvergne et Rhône-Alpes,7085,12
06-06-2018,Auvergne et Rhône-Alpes,7288,12
07-06-2018,Auvergne et Rhône-Alpes,7326,12
08-06-2018,Auvergne et Rhône-Alpes,7562,12
09-06-2018,Auvergne et Rhône-Alpes,7724,12
10-06-2018,Auvergne et Rhône-Alpes,7667,12
11-06-2018,Auvergne et Rhône-Alpes,8418,12
12-06-2018,Auvergne et Rhône-Alpes,7262,12
13-06-2018,Auvergne et Rhône-Alpes,7158,12
14-06-2018,Auvergne et Rhône-Alpes,7118,12
15-06-2018,Auvergne et Rhône-Alpes,7494,12
16-06-2018,Auvergne et Rhône-Alpes,7624,12
17-06-2018,Auvergne et Rhône-Alpes,7416,12
18-06-2018,Auvergne et Rhône-Alpes,8300,12
19-06-2018,Auvergne et Rhône-Alpes,7399,12
20-06-2018,Auvergne et Rhône-Alpes,7475,12
21-06-2018,Auvergne et Rhône-Alpes,7495,12
22-06-2018,Auvergne et Rhône-Alpes,7807,12
23-06-2018,Auvergne et Rhône-Alpes,7757,12
24-06-2018,Auvergne et Rhône-Alpes,7863,12
25-06-2018,Auvergne et Rhône-Alpes,8388,12
26-06-2018,Auvergne et Rhône-Alpes,7517,12
27-06-2018,Auvergne et Rhône-Alpes,7301,12
28-06-2018,Auvergne et Rhône-Alpes,7372,12
29-06-2018,Auvergne et Rhône-Alpes,7387,12
30-06-2018,Auvergne et Rhône-Alpes,7518,12
01-07-2018,Auvergne et Rhône-Alpes,7532,12
02-07-2018,Auvergne et Rhône-Alpes,8331,12
03-07-2018,Auvergne et Rhône-Alpes,7350,12
04-07-2018,Auvergne et Rhône-Alpes,7396,12
05-07-2018,Auvergne et Rhône-Alpes,7349,12
06-07-2018,Auvergne et Rhône-Alpes,7426,12
07-07-2018,Auvergne et Rhône-Alpes,7633,12
08-07-2018,Auvergne et Rhône-Alpes,7389,12
09-07-2018,Auvergne et Rhône-Alpes,8051,12
10-07-2018,Auvergne et Rhône-Alpes,6677,12
11-07-2018,Auvergne et Rhône-Alpes,7288,12
12-07-2018,Auvergne et Rhône-Alpes,7151,12
13-07-2018,Auvergne et Rhône-Alpes,7385,12
14-07-2018,Auvergne et Rhône-Alpes,7424,12
15-07-2018,Auvergne et Rhône-Alpes,7295,12
16-07-2018,Auvergne et Rhône-Alpes,8774,12
17-07-2018,Auvergne et Rhône-Alpes,7376,12
18-07-2018,Auvergne et Rhône-Alpes,7027,12
19-07-2018,Auvergne et Rhône-Alpes,7298,12
20-07-2018,Auvergne et Rhône-Alpes,7222,12
21-07-2018,Auvergne et Rhône-Alpes,7271,12
22-07-2018,Auvergne et Rhône-Alpes,7376,12
23-07-2018,Auvergne et Rhône-Alpes,8069,12
24-07-2018,Auvergne et Rhône-Alpes,7209,12
25-07-2018,Auvergne et Rhône-Alpes,7207,12
26-07-2018,Auvergne et Rhône-Alpes,7032,12
27-07-2018,Auvergne et Rhône-Alpes,7406,12
28-07-2018,Auvergne et Rhône-Alpes,7386,12
29-07-2018,Auvergne et Rhône-Alpes,7229,12
30-07-2018,Auvergne et Rhône-Alpes,8180,12
31-07-2018,Auvergne et Rhône-Alpes,7360,12
01-08-2018,Auvergne et Rhône-Alpes,7413,12
02-08-2018,Auvergne et Rhône-Alpes,7414,12
03-08-2018,Auvergne et Rhône-Alpes,7699,12
04-08-2018,Auvergne et Rhône-Alpes,7304,12
05-08-2018,Auvergne et Rhône-Alpes,7206,12
06-08-2018,Auvergne et Rhône-Alpes,8038,12
07-08-2018,Auvergne et Rhône-Alpes,7329,12
08-08-2018,Auvergne et Rhône-Alpes,7483,12
09-08-2018,Auvergne et Rhône-Alpes,7098,12
10-08-2018,Auvergne et Rhône-Alpes,7283,12
11-08-2018,Auvergne et Rhône-Alpes,7338,12
12-08-2018,Auvergne et Rhône-Alpes,6595,12
13-08-2018,Auvergne et Rhône-Alpes,7719,12
14-08-2018,Auvergne et Rhône-Alpes,7295,12
15-08-2018,Auvergne et Rhône-Alpes,6533,12
16-08-2018,Auvergne et Rhône-Alpes,7741,12
17-08-2018,Auvergne et Rhône-Alpes,7301,12
18-08-2018,Auvergne et Rhône-Alpes,6935,12
19-08-2018,Auvergne et Rhône-Alpes,6648,12
20-08-2018,Auvergne et Rhône-Alpes,7610,12
21-08-2018,Auvergne et Rhône-Alpes,6783,12
22-08-2018,Auvergne et Rhône-Alpes,6737,12
23-08-2018,Auvergne et Rhône-Alpes,6689,12
24-08-2018,Auvergne et Rhône-Alpes,6978,12
25-08-2018,Auvergne et Rhône-Alpes,6688,12
26-08-2018,Auvergne et Rhône-Alpes,6466,12
27-08-2018,Auvergne et Rhône-Alpes,7245,12
28-08-2018,Auvergne et Rhône-Alpes,6800,12
29-08-2018,Auvergne et Rhône-Alpes,6446,12
30-08-2018,Auvergne et Rhône-Alpes,6431,12
31-08-2018,Auvergne et Rhône-Alpes,6680,12
01-09-2018,Auvergne et Rhône-Alpes,6755,12
02-09-2018,Auvergne et Rhône-Alpes,6620,12
03-09-2018,Auvergne et Rhône-Alpes,6674,12
04-09-2018,Auvergne et Rhône-Alpes,6184,12
05-09-2018,Auvergne et Rhône-Alpes,6438,12
06-09-2018,Auvergne et Rhône-Alpes,6471,12
07-09-2018,Auvergne et Rhône-Alpes,6738,12
08-09-2018,Auvergne et Rhône-Alpes,7102,12
09-09-2018,Auvergne et Rhône-Alpes,7181,12
10-09-2018,Auvergne et Rhône-Alpes,7647,12
11-09-2018,Auvergne et Rhône-Alpes,7227,12
12-09-2018,Auvergne et Rhône-Alpes,7131,12
13-09-2018,Auvergne et Rhône-Alpes,7328,12
14-09-2018,Auvergne et Rhône-Alpes,7447,12
15-09-2018,Auvergne et Rhône-Alpes,7475,12
16-09-2018,Auvergne et Rhône-Alpes,7485,12
17-09-2018,Auvergne et Rhône-Alpes,8071,12
18-09-2018,Auvergne et Rhône-Alpes,7445,12
19-09-2018,Auvergne et Rhône-Alpes,7444,12
20-09-2018,Auvergne et Rhône-Alpes,7610,12
21-09-2018,Auvergne et Rhône-Alpes,7624,12
22-09-2018,Auvergne et Rhône-Alpes,7514,12
23-09-2018,Auvergne et Rhône-Alpes,7661,12
24-09-2018,Auvergne et Rhône-Alpes,7879,12
25-09-2018,Auvergne et Rhône-Alpes,7109,12
26-09-2018,Auvergne et Rhône-Alpes,7087,12
27-09-2018,Auvergne et Rhône-Alpes,7213,12
28-09-2018,Auvergne et Rhône-Alpes,7409,12
29-09-2018,Auvergne et Rhône-Alpes,7283,12
30-09-2018,Auvergne et Rhône-Alpes,6989,12
01-10-2018,Auvergne et Rhône-Alpes,7540,12
02-10-2018,Auvergne et Rhône-Alpes,6668,12
03-10-2018,Auvergne et Rhône-Alpes,6877,12
04-10-2018,Auvergne et Rhône-Alpes,7328,12
05-10-2018,Auvergne et Rhône-Alpes,7259,12
06-10-2018,Auvergne et Rhône-Alpes,7422,12
07-10-2018,Auvergne et Rhône-Alpes,6674,12
08-10-2018,Auvergne et Rhône-Alpes,7901,12
09-10-2018,Auvergne et Rhône-Alpes,7268,12
10-10-2018,Auvergne et Rhône-Alpes,7182,12
11-10-2018,Auvergne et Rhône-Alpes,7355,12
12-10-2018,Auvergne et Rhône-Alpes,7543,12
13-10-2018,Auvergne et Rhône-Alpes,7723,12
14-10-2018,Auvergne et Rhône-Alpes,7562,12
15-10-2018,Auvergne et Rhône-Alpes,8458,12
16-10-2018,Auvergne et Rhône-Alpes,7538,12
17-10-2018,Auvergne et Rhône-Alpes,7449,12
18-10-2018,Auvergne et Rhône-Alpes,7449,12
19-10-2018,Auvergne et Rhône-Alpes,7329,12
20-10-2018,Auvergne et Rhône-Alpes,7512,12
21-10-2018,Auvergne et Rhône-Alpes,6972,12
22-10-2018,Auvergne et Rhône-Alpes,7431,12
23-10-2018,Auvergne et Rhône-Alpes,6278,12
24-10-2018,Auvergne et Rhône-Alpes,6604,12
25-10-2018,Auvergne et Rhône-Alpes,6619,12
26-10-2018,Auvergne et Rhône-Alpes,6672,12
27-10-2018,Auvergne et Rhône-Alpes,6534,12
28-10-2018,Auvergne et Rhône-Alpes,6214,12
29-10-2018,Auvergne et Rhône-Alpes,6666,12
30-10-2018,Auvergne et Rhône-Alpes,6232,12
31-10-2018,Auvergne et Rhône-Alpes,6573,12
01-11-2018,Auvergne et Rhône-Alpes,6032,12
02-11-2018,Auvergne et Rhône-Alpes,7351,12
03-11-2018,Auvergne et Rhône-Alpes,6665,12
04-11-2018,Auvergne et Rhône-Alpes,6443,12
05-11-2018,Auvergne et Rhône-Alpes,7381,12
06-11-2018,Auvergne et Rhône-Alpes,6776,12
07-11-2018,Auvergne et Rhône-Alpes,6662,12
08-11-2018,Auvergne et Rhône-Alpes,6833,12
09-11-2018,Auvergne et Rhône-Alpes,7124,12
10-11-2018,Auvergne et Rhône-Alpes,6931,12
11-11-2018,Auvergne et Rhône-Alpes,6703,12
12-11-2018,Auvergne et Rhône-Alpes,7791,12
13-11-2018,Auvergne et Rhône-Alpes,6986,12
14-11-2018,Auvergne et Rhône-Alpes,6816,12
15-11-2018,Auvergne et Rhône-Alpes,6978,12
16-11-2018,Auvergne et Rhône-Alpes,7066,12
17-11-2018,Auvergne et Rhône-Alpes,6333,12
18-11-2018,Auvergne et Rhône-Alpes,6563,12
19-11-2018,Auvergne et Rhône-Alpes,7474,12
20-11-2018,Auvergne et Rhône-Alpes,6554,12
21-11-2018,Auvergne et Rhône-Alpes,6555,12
22-11-2018,Auvergne et Rhône-Alpes,6684,12
23-11-2018,Auvergne et Rhône-Alpes,6832,12
24-11-2018,Auvergne et Rhône-Alpes,6929,12
25-11-2018,Auvergne et Rhône-Alpes,6654,12
26-11-2018,Auvergne et Rhône-Alpes,7726,12
27-11-2018,Auvergne et Rhône-Alpes,6918,12
28-11-2018,Auvergne et Rhône-Alpes,6986,12
29-11-2018,Auvergne et Rhône-Alpes,7072,12
30-11-2018,Auvergne et Rhône-Alpes,7117,12
01-12-2018,Auvergne et Rhône-Alpes,7154,12
02-12-2018,Auvergne et Rhône-Alpes,6655,12
03-12-2018,Auvergne et Rhône-Alpes,7940,12
04-12-2018,Auvergne et Rhône-Alpes,7228,12
05-12-2018,Auvergne et Rhône-Alpes,6982,12
06-12-2018,Auvergne et Rhône-Alpes,7285,12
07-12-2018,Auvergne et Rhône-Alpes,7323,12
08-12-2018,Auvergne et Rhône-Alpes,6960,12
09-12-2018,Auvergne et Rhône-Alpes,6558,12
10-12-2018,Auvergne et Rhône-Alpes,7856,12
11-12-2018,Auvergne et Rhône-Alpes,7034,12
12-12-2018,Auvergne et Rhône-Alpes,6924,12
13-12-2018,Auvergne et Rhône-Alpes,7118,12
14-12-2018,Auvergne et Rhône-Alpes,7112,12
15-12-2018,Auvergne et Rhône-Alpes,7002,12
16-12-2018,Auvergne et Rhône-Alpes,6925,12
17-12-2018,Auvergne et Rhône-Alpes,8088,12
18-12-2018,Auvergne et Rhône-Alpes,7337,12
19-12-2018,Auvergne et Rhône-Alpes,7007,12
20-12-2018,Auvergne et Rhône-Alpes,7248,12
21-12-2018,Auvergne et Rhône-Alpes,7280,12
22-12-2018,Auvergne et Rhône-Alpes,7603,12
23-12-2018,Auvergne et Rhône-Alpes,7294,12
24-12-2018,Auvergne et Rhône-Alpes,7114,12
25-12-2018,Auvergne et Rhône-Alpes,6166,12
26-12-2018,Auvergne et Rhône-Alpes,8533,12
27-12-2018,Auvergne et Rhône-Alpes,7884,12
28-12-2018,Auvergne et Rhône-Alpes,8187,12
29-12-2018,Auvergne et Rhône-Alpes,7847,12
30-12-2018,Auvergne et Rhône-Alpes,7595,12
31-12-2018,Auvergne et Rhône-Alpes,7546,12
01-01-2019,Auvergne et Rhône-Alpes,7443,12
02-01-2019,Auvergne et Rhône-Alpes,8276,12
03-01-2019,Auvergne et Rhône-Alpes,7716,12
04-01-2019,Auvergne et Rhône-Alpes,7421,12
05-01-2019,Auvergne et Rhône-Alpes,7097,12
06-01-2019,Auvergne et Rhône-Alpes,6435,12
07-01-2019,Auvergne et Rhône-Alpes,7452,12
08-01-2019,Auvergne et Rhône-Alpes,6974,12
09-01-2019,Auvergne et Rhône-Alpes,6697,12
10-01-2019,Auvergne et Rhône-Alpes,6987,12
11-01-2019,Auvergne et Rhône-Alpes,7072,12
12-01-2019,Auvergne et Rhône-Alpes,7082,12
13-01-2019,Auvergne et Rhône-Alpes,6748,12
14-01-2019,Auvergne et Rhône-Alpes,8093,12
15-01-2019,Auvergne et Rhône-Alpes,7453,12
16-01-2019,Auvergne et Rhône-Alpes,7256,12
17-01-2019,Auvergne et Rhône-Alpes,7737,12
18-01-2019,Auvergne et Rhône-Alpes,7513,12
19-01-2019,Auvergne et Rhône-Alpes,7579,12
20-01-2019,Auvergne et Rhône-Alpes,7473,12
21-01-2019,Auvergne et Rhône-Alpes,8336,12
22-01-2019,Auvergne et Rhône-Alpes,7571,12
23-01-2019,Auvergne et Rhône-Alpes,7067,12
24-01-2019,Auvergne et Rhône-Alpes,7497,12
25-01-2019,Auvergne et Rhône-Alpes,7815,12
26-01-2019,Auvergne et Rhône-Alpes,8027,12
27-01-2019,Auvergne et Rhône-Alpes,7767,12
28-01-2019,Auvergne et Rhône-Alpes,8857,12
29-01-2019,Auvergne et Rhône-Alpes,8073,12
30-01-2019,Auvergne et Rhône-Alpes,7656,12
31-01-2019,Auvergne et Rhône-Alpes,8338,12
01-02-2019,Auvergne et Rhône-Alpes,8111,12
02-02-2019,Auvergne et Rhône-Alpes,7812,12
03-02-2019,Auvergne et Rhône-Alpes,7418,12
04-02-2019,Auvergne et Rhône-Alpes,9527,12
05-02-2019,Auvergne et Rhône-Alpes,8446,12
06-02-2019,Auvergne et Rhône-Alpes,8230,12
07-02-2019,Auvergne et Rhône-Alpes,8186,12
08-02-2019,Auvergne et Rhône-Alpes,8411,12
09-02-2019,Auvergne et Rhône-Alpes,8496,12
10-02-2019,Auvergne et Rhône-Alpes,8132,12
11-02-2019,Auvergne et Rhône-Alpes,9006,12
12-02-2019,Auvergne et Rhône-Alpes,8149,12
13-02-2019,Auvergne et Rhône-Alpes,8074,12
14-02-2019,Auvergne et Rhône-Alpes,8281,12
15-02-2019,Auvergne et Rhône-Alpes,8122,12
16-02-2019,Auvergne et Rhône-Alpes,8036,12
17-02-2019,Auvergne et Rhône-Alpes,7906,12
18-02-2019,Auvergne et Rhône-Alpes,8821,12
19-02-2019,Auvergne et Rhône-Alpes,8014,12
20-02-2019,Auvergne et Rhône-Alpes,7754,12
21-02-2019,Auvergne et Rhône-Alpes,7980,12
22-02-2019,Auvergne et Rhône-Alpes,8020,12
23-02-2019,Auvergne et Rhône-Alpes,7832,12
24-02-2019,Auvergne et Rhône-Alpes,7506,12
25-02-2019,Auvergne et Rhône-Alpes,8437,12
26-02-2019,Auvergne et Rhône-Alpes,7563,12
27-02-2019,Auvergne et Rhône-Alpes,7464,12
28-02-2019,Auvergne et Rhône-Alpes,7354,12
01-03-2019,Auvergne et Rhône-Alpes,7171,12
02-03-2019,Auvergne et Rhône-Alpes,7404,12
03-03-2019,Auvergne et Rhône-Alpes,7240,12
04-03-2019,Auvergne et Rhône-Alpes,8174,12
05-03-2019,Auvergne et Rhône-Alpes,7500,12
06-03-2019,Auvergne et Rhône-Alpes,7472,12
07-03-2019,Auvergne et Rhône-Alpes,7455,12
08-03-2019,Auvergne et Rhône-Alpes,7521,12
09-03-2019,Auvergne et Rhône-Alpes,7363,12
10-03-2019,Auvergne et Rhône-Alpes,7283,12
11-03-2019,Auvergne et Rhône-Alpes,7861,12
12-03-2019,Auvergne et Rhône-Alpes,7447,12
13-03-2019,Auvergne et Rhône-Alpes,7033,12
14-03-2019,Auvergne et Rhône-Alpes,7280,12
15-03-2019,Auvergne et Rhône-Alpes,7414,12
16-03-2019,Auvergne et Rhône-Alpes,7667,12
17-03-2019,Auvergne et Rhône-Alpes,7454,12
18-03-2019,Auvergne et Rhône-Alpes,8299,12
19-03-2019,Auvergne et Rhône-Alpes,7466,12
20-03-2019,Auvergne et Rhône-Alpes,7553,12
21-03-2019,Auvergne et Rhône-Alpes,7549,12
22-03-2019,Auvergne et Rhône-Alpes,7672,12
23-03-2019,Auvergne et Rhône-Alpes,7683,12
24-03-2019,Auvergne et Rhône-Alpes,7779,12
25-03-2019,Auvergne et Rhône-Alpes,8546,12
26-03-2019,Auvergne et Rhône-Alpes,7457,12
27-03-2019,Auvergne et Rhône-Alpes,7231,12
28-03-2019,Auvergne et Rhône-Alpes,7510,12
29-03-2019,Auvergne et Rhône-Alpes,7777,12
30-03-2019,Auvergne et Rhône-Alpes,7622,12
31-03-2019,Auvergne et Rhône-Alpes,7329,12
01-04-2019,Auvergne et Rhône-Alpes,8677,12
02-04-2019,Auvergne et Rhône-Alpes,7487,12
03-04-2019,Auvergne et Rhône-Alpes,6972,12
04-04-2019,Auvergne et Rhône-Alpes,7187,12
05-04-2019,Auvergne et Rhône-Alpes,7510,12
06-04-2019,Auvergne et Rhône-Alpes,7419,12
07-04-2019,Auvergne et Rhône-Alpes,7038,12
08-04-2019,Auvergne et Rhône-Alpes,8226,12
09-04-2019,Auvergne et Rhône-Alpes,7575,12
10-04-2019,Auvergne et Rhône-Alpes,7470,12
11-04-2019,Auvergne et Rhône-Alpes,7576,12
12-04-2019,Auvergne et Rhône-Alpes,7327,12
13-04-2019,Auvergne et Rhône-Alpes,7419,12
14-04-2019,Auvergne et Rhône-Alpes,6948,12
15-04-2019,Auvergne et Rhône-Alpes,7740,12
16-04-2019,Auvergne et Rhône-Alpes,6622,12
17-04-2019,Auvergne et Rhône-Alpes,6814,12
18-04-2019,Auvergne et Rhône-Alpes,7149,12
19-04-2019,Auvergne et Rhône-Alpes,7354,12
20-04-2019,Auvergne et Rhône-Alpes,7186,12
21-04-2019,Auvergne et Rhône-Alpes,6955,12
22-04-2019,Auvergne et Rhône-Alpes,7351,12
23-04-2019,Auvergne et Rhône-Alpes,7939,12
24-04-2019,Auvergne et Rhône-Alpes,6852,12
25-04-2019,Auvergne et Rhône-Alpes,6579,12
26-04-2019,Auvergne et Rhône-Alpes,6908,12
27-04-2019,Auvergne et Rhône-Alpes,6915,12
28-04-2019,Auvergne et Rhône-Alpes,6692,12
29-04-2019,Auvergne et Rhône-Alpes,7731,12
30-04-2019,Auvergne et Rhône-Alpes,7321,12
01-05-2019,Auvergne et Rhône-Alpes,6487,12
02-05-2019,Auvergne et Rhône-Alpes,7866,12
03-05-2019,Auvergne et Rhône-Alpes,7237,12
04-05-2019,Auvergne et Rhône-Alpes,6810,12
05-05-2019,Auvergne et Rhône-Alpes,6394,12
06-05-2019,Auvergne et Rhône-Alpes,7556,12
07-05-2019,Auvergne et Rhône-Alpes,7257,12
08-05-2019,Auvergne et Rhône-Alpes,6329,12
09-05-2019,Auvergne et Rhône-Alpes,7442,12
10-05-2019,Auvergne et Rhône-Alpes,7489,12
11-05-2019,Auvergne et Rhône-Alpes,6780,12
12-05-2019,Auvergne et Rhône-Alpes,6516,12
13-05-2019,Auvergne et Rhône-Alpes,7761,12
14-05-2019,Auvergne et Rhône-Alpes,7048,12
15-05-2019,Auvergne et Rhône-Alpes,7012,12
16-05-2019,Auvergne et Rhône-Alpes,7284,12
17-05-2019,Auvergne et Rhône-Alpes,7060,12
18-05-2019,Auvergne et Rhône-Alpes,7097,12
19-05-2019,Auvergne et Rhône-Alpes,6518,12
20-05-2019,Auvergne et Rhône-Alpes,7716,12
21-05-2019,Auvergne et Rhône-Alpes,7203,12
22-05-2019,Auvergne et Rhône-Alpes,7177,12
23-05-2019,Auvergne et Rhône-Alpes,7338,12
24-05-2019,Auvergne et Rhône-Alpes,7531,12
25-05-2019,Auvergne et Rhône-Alpes,7358,12
26-05-2019,Auvergne et Rhône-Alpes,7006,12
27-05-2019,Auvergne et Rhône-Alpes,8574,12
28-05-2019,Auvergne et Rhône-Alpes,6910,12
29-05-2019,Auvergne et Rhône-Alpes,7088,12
30-05-2019,Auvergne et Rhône-Alpes,6586,12
31-05-2019,Auvergne et Rhône-Alpes,7595,12
01-06-2019,Auvergne et Rhône-Alpes,7132,12
02-06-2019,Auvergne et Rhône-Alpes,7083,12
03-06-2019,Auvergne et Rhône-Alpes,8069,12
04-06-2019,Auvergne et Rhône-Alpes,7390,12
05-06-2019,Auvergne et Rhône-Alpes,7368,12
06-06-2019,Auvergne et Rhône-Alpes,7580,12
07-06-2019,Auvergne et Rhône-Alpes,7569,12
08-06-2019,Auvergne et Rhône-Alpes,7480,12
09-06-2019,Auvergne et Rhône-Alpes,7180,12
10-06-2019,Auvergne et Rhône-Alpes,7132,12
11-06-2019,Auvergne et Rhône-Alpes,7489,12
12-06-2019,Auvergne et Rhône-Alpes,6780,12
13-06-2019,Auvergne et Rhône-Alpes,7083,12
14-06-2019,Auvergne et Rhône-Alpes,7053,12
15-06-2019,Auvergne et Rhône-Alpes,6968,12
16-06-2019,Auvergne et Rhône-Alpes,6914,12
17-06-2019,Auvergne et Rhône-Alpes,8225,12
18-06-2019,Auvergne et Rhône-Alpes,7370,12
19-06-2019,Auvergne et Rhône-Alpes,7166,12
20-06-2019,Auvergne et Rhône-Alpes,7398,12
21-06-2019,Auvergne et Rhône-Alpes,7298,12
22-06-2019,Auvergne et Rhône-Alpes,7801,12
23-06-2019,Auvergne et Rhône-Alpes,7293,12
24-06-2019,Auvergne et Rhône-Alpes,8155,12
25-06-2019,Auvergne et Rhône-Alpes,7178,12
26-06-2019,Auvergne et Rhône-Alpes,7020,12
27-06-2019,Auvergne et Rhône-Alpes,7003,12
28-06-2019,Auvergne et Rhône-Alpes,7614,12
29-06-2019,Auvergne et Rhône-Alpes,8018,12
30-06-2019,Auvergne et Rhône-Alpes,8272,12
01-07-2019,Auvergne et Rhône-Alpes,8796,12
02-07-2019,Auvergne et Rhône-Alpes,8118,12
03-07-2019,Auvergne et Rhône-Alpes,7715,12
04-07-2019,Auvergne et Rhône-Alpes,7638,12
05-07-2019,Auvergne et Rhône-Alpes,7718,12
06-07-2019,Auvergne et Rhône-Alpes,7781,12
07-07-2019,Auvergne et Rhône-Alpes,7678,12
08-07-2019,Auvergne et Rhône-Alpes,8403,12
09-07-2019,Auvergne et Rhône-Alpes,7455,12
10-07-2019,Auvergne et Rhône-Alpes,7364,12
11-07-2019,Auvergne et Rhône-Alpes,7248,12
12-07-2019,Auvergne et Rhône-Alpes,7449,12
13-07-2019,Auvergne et Rhône-Alpes,7399,12
14-07-2019,Auvergne et Rhône-Alpes,7026,12
15-07-2019,Auvergne et Rhône-Alpes,8027,12
16-07-2019,Auvergne et Rhône-Alpes,7235,12
17-07-2019,Auvergne et Rhône-Alpes,7093,12
18-07-2019,Auvergne et Rhône-Alpes,7060,12
19-07-2019,Auvergne et Rhône-Alpes,7228,12
20-07-2019,Auvergne et Rhône-Alpes,7406,12
21-07-2019,Auvergne et Rhône-Alpes,7238,12
22-07-2019,Auvergne et Rhône-Alpes,7800,12
23-07-2019,Auvergne et Rhône-Alpes,7185,12
24-07-2019,Auvergne et Rhône-Alpes,7081,12
25-07-2019,Auvergne et Rhône-Alpes,7342,12
26-07-2019,Auvergne et Rhône-Alpes,7367,12
27-07-2019,Auvergne et Rhône-Alpes,7466,12
28-07-2019,Auvergne et Rhône-Alpes,6966,12
29-07-2019,Auvergne et Rhône-Alpes,8165,12
30-07-2019,Auvergne et Rhône-Alpes,7126,12
31-07-2019,Auvergne et Rhône-Alpes,7028,12
01-08-2019,Auvergne et Rhône-Alpes,6866,12
02-08-2019,Auvergne et Rhône-Alpes,7016,12
03-08-2019,Auvergne et Rhône-Alpes,6641,12
04-08-2019,Auvergne et Rhône-Alpes,6390,12
05-08-2019,Auvergne et Rhône-Alpes,7551,12
06-08-2019,Auvergne et Rhône-Alpes,6534,12
07-08-2019,Auvergne et Rhône-Alpes,6651,12
08-08-2019,Auvergne et Rhône-Alpes,6818,12
09-08-2019,Auvergne et Rhône-Alpes,7020,12
10-08-2019,Auvergne et Rhône-Alpes,6377,12
11-08-2019,Auvergne et Rhône-Alpes,5774,12
12-08-2019,Auvergne et Rhône-Alpes,7082,12
13-08-2019,Auvergne et Rhône-Alpes,6682,12
14-08-2019,Auvergne et Rhône-Alpes,6949,12
15-08-2019,Auvergne et Rhône-Alpes,6038,12
16-08-2019,Auvergne et Rhône-Alpes,7393,12
17-08-2019,Auvergne et Rhône-Alpes,6726,12
18-08-2019,Auvergne et Rhône-Alpes,6381,12
19-08-2019,Auvergne et Rhône-Alpes,7085,12
20-08-2019,Auvergne et Rhône-Alpes,6119,12
21-08-2019,Auvergne et Rhône-Alpes,6396,12
22-08-2019,Auvergne et Rhône-Alpes,6641,12
23-08-2019,Auvergne et Rhône-Alpes,6614,12
24-08-2019,Auvergne et Rhône-Alpes,6837,12
25-08-2019,Auvergne et Rhône-Alpes,6498,12
26-08-2019,Auvergne et Rhône-Alpes,7253,12
27-08-2019,Auvergne et Rhône-Alpes,6689,12
28-08-2019,Auvergne et Rhône-Alpes,6757,12
29-08-2019,Auvergne et Rhône-Alpes,6911,12
30-08-2019,Auvergne et Rhône-Alpes,6988,12
31-08-2019,Auvergne et Rhône-Alpes,7199,12
01-09-2019,Auvergne et Rhône-Alpes,6985,12
02-09-2019,Auvergne et Rhône-Alpes,6824,12
03-09-2019,Auvergne et Rhône-Alpes,6272,12
04-09-2019,Auvergne et Rhône-Alpes,6852,12
05-09-2019,Auvergne et Rhône-Alpes,6483,12
06-09-2019,Auvergne et Rhône-Alpes,6592,12
07-09-2019,Auvergne et Rhône-Alpes,6771,12
08-09-2019,Auvergne et Rhône-Alpes,6221,12
09-09-2019,Auvergne et Rhône-Alpes,6965,12
10-09-2019,Auvergne et Rhône-Alpes,6535,12
11-09-2019,Auvergne et Rhône-Alpes,6731,12
12-09-2019,Auvergne et Rhône-Alpes,7157,12
13-09-2019,Auvergne et Rhône-Alpes,7215,12
14-09-2019,Auvergne et Rhône-Alpes,7415,12
15-09-2019,Auvergne et Rhône-Alpes,7578,12
16-09-2019,Auvergne et Rhône-Alpes,8234,12
17-09-2019,Auvergne et Rhône-Alpes,7432,12
18-09-2019,Auvergne et Rhône-Alpes,7442,12
19-09-2019,Auvergne et Rhône-Alpes,7420,12
